mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kpca__kernel,param_kpca__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
458.26177136103314,5.532038573704474,27.896247148513794,0.2965483759830161,linear,200,"{'kpca__kernel': 'linear', 'kpca__n_components': 200}",0.39553022348882555,0.38833058347082644,0.3915391539153915,0.3917999869583479,0.002945021732168479,1
452.25606600443524,3.161238376395017,27.132259607315063,0.15196697398156392,linear,100,"{'kpca__kernel': 'linear', 'kpca__n_components': 100}",0.3898305084745763,0.37873106344682766,0.39633963396339633,0.3883004019616001,0.007269633570088291,2
469.7145574092865,7.556583506316943,25.535205125808716,2.9035931209368795,linear,50,"{'kpca__kernel': 'linear', 'kpca__n_components': 50}",0.37003149842507876,0.3688315584220789,0.3697869786978698,0.3695500118483425,0.0005177380087335177,3
