mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.0009032487869262695,0.0015789975902626128,0.12038731575012207,0.05934086718972468,3,{'n_neighbors': 3},0.8,0.8,0.4,0.25,1.0,0.75,1.0,0.75,1.0,1.0,0.775,0.24924887161229037,1,0.868421052631579,0.8947368421052632,0.9210526315789473,0.9230769230769231,0.8974358974358975,0.8974358974358975,0.8205128205128205,0.9230769230769231,0.9230769230769231,0.8974358974358975,0.8966261808367072,0.030479314611150287
0.0008002996444702148,0.0016005992969310423,0.002000594139099121,0.0020005942339994362,5,{'n_neighbors': 5},0.8,0.8,0.6,0.5,0.75,0.5,1.0,0.75,0.75,1.0,0.745,0.1665082580534671,2,0.8947368421052632,0.868421052631579,0.8947368421052632,0.8974358974358975,0.8717948717948718,0.8461538461538461,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.8461538461538461,0.881174089068826,0.030641188350656778
0.0008001327514648438,0.001600265591732791,0.00200037956237793,0.0020003797828885336,9,{'n_neighbors': 9},0.8,0.8,1.0,0.75,0.75,0.5,0.75,0.5,0.5,1.0,0.735,0.17755280904564705,3,0.7631578947368421,0.8157894736842105,0.8157894736842105,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.7692307692307693,0.7948717948717948,0.8205128205128205,0.7948717948717948,0.8010121457489878,0.0203314528017872
0.0007988214492797852,0.0015976466566453484,0.0007987022399902344,0.001597407682614888,11,{'n_neighbors': 11},0.8,0.6,0.8,0.75,0.75,0.75,0.5,0.5,0.5,1.0,0.6950000000000001,0.15724185193516388,4,0.7631578947368421,0.7105263157894737,0.7894736842105263,0.717948717948718,0.717948717948718,0.7692307692307693,0.7435897435897436,0.8205128205128205,0.8205128205128205,0.7435897435897436,0.7596491228070175,0.03848260426487165
0.0008002519607543945,0.0016005040715636751,0.0012002944946289062,0.0018334802944083041,7,{'n_neighbors': 7},0.8,0.8,0.8,0.25,0.75,0.5,0.75,0.5,0.75,1.0,0.6900000000000001,0.20223748416156687,5,0.7894736842105263,0.8421052631578947,0.868421052631579,0.8461538461538461,0.8717948717948718,0.8461538461538461,0.717948717948718,0.7692307692307693,0.8205128205128205,0.8461538461538461,0.8217948717948718,0.046324834593941926
0.0003999948501586914,0.001199984550476074,0.0020004749298095704,0.0020004749820930995,13,{'n_neighbors': 13},0.8,0.4,0.8,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.675,0.14008925726121899,6,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.717948717948718,0.7435897435897436,0.7692307692307693,0.717948717948718,0.717948717948718,0.7692307692307693,0.6923076923076923,0.7312415654520918,0.023614902570195523
0.0007999181747436523,0.0015998363574817281,0.0020000457763671873,0.0020000458036514034,15,{'n_neighbors': 15},0.8,0.4,0.6,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.655,0.135,7,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.6923076923076923,0.717948717948718,0.7435897435897436,0.6923076923076923,0.717948717948718,0.7435897435897436,0.717948717948718,0.7183535762483131,0.0211669445701417
