mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.1110089619954427,0.020993894833995493,30.475372711817425,1.01861282316223,7,{'n_neighbors': 7},0.371812563748725,0.36647267054658905,0.36037441497659906,0.36621988309063774,0.004673024570642044,1,0.5043650436504366,0.5012150121501215,0.502669946601068,0.502750000800542,0.0012872402312400168
0.07767200469970703,0.0017008592386017708,30.453275124231975,2.0863986182672214,9,{'n_neighbors': 9},0.370432591348173,0.36761264774704505,0.360014400576023,0.36601987989041374,0.0043997997549181265,2,0.47928479284792846,0.4817448174481745,0.48074038519229617,0.48058999849613304,0.0010099149724080898
0.09367553393046062,0.007849346298930542,30.428903738657635,1.0317258707034709,5,{'n_neighbors': 5},0.36779264414711704,0.36497270054598907,0.3607944317772711,0.36451992549012574,0.002874891074084396,3,0.5438454384543845,0.5388953889538896,0.5426891462170756,0.5418099912084499,0.0021143056639996256
0.08333929379781087,0.005250543151587895,32.00230232874552,1.2772119498602126,11,{'n_neighbors': 11},0.37217255654886905,0.36143277134457313,0.35851434057362297,0.3640398894890217,0.005872791197318448,4,0.46266462664626645,0.45828458284582846,0.4620507589848203,0.4609999894923051,0.0019363683048840591
0.1305119196573893,0.04738298764948863,30.30025355021159,2.3487237489082196,13,{'n_neighbors': 13},0.36917261654766903,0.3617927641447171,0.3576143045721829,0.36285989508818967,0.0047786134856988224,5,0.44715447154471544,0.44796447964479646,0.45131097378052437,0.4488099749900121,0.0017991246933174911
0.1333442529042562,0.01977253890735847,26.5593999226888,1.5007933843602153,15,{'n_neighbors': 15},0.36887262254754905,0.3613727725445491,0.3579743189727589,0.3627399046882857,0.004553024117799754,6,0.4365043650436504,0.43824438244382447,0.43937121257574846,0.43803998668774113,0.0011792757415472759
0.0808883508046468,0.003401498883146274,31.311341762542725,0.576609537756394,3,{'n_neighbors': 3},0.35909281814363714,0.3584928301433971,0.3494539781591264,0.35567987548205354,0.00440918318261873,7,0.6075060750607506,0.6080160801608016,0.6071878562428752,0.6075700038214757,0.0003411293785767275
